6.38764291115319e-05	0.000272799405300674	0.000208922976189142	8.47687267304461e-05	0.000168337917206103	63.38	160.52	-87.79462720249	22.6442900396192	110.438917242109	1	139.873646642766	16.1	44.1755668968437	-76.7507354782791	-32.5751685814354
6.37838541330509e-05	0.000298078827349133	0.000234294973216082	8.72133514546591e-05	0.000180931340741092	62.32	173.02	-87.6960556600312	30.4467396507649	118.142795310796	1	180.444493019819	26.5	47.2571181243184	-75.8817761289516	-28.6246580046332
6.33472846047665e-05	0.000278290064312021	0.000214942779707254	8.48415625754919e-05	0.000170818674458394	65.92	205.4	-87.6790972877756	36.2679630722068	123.947060359982	1	205.585049782256	20.56	49.578824143993	-75.2843912517774	-25.7055671077844
6.33592059328854e-05	0.000258756976109345	0.000195397770176459	8.28989829505313e-05	0.000161058091021115	57.94	118.34	-88.0197885730982	19.6753901060057	107.695178679104	1	111.121765070341	18.16	43.0780714716416	-77.2502707051878	-34.1721992335463
6.34060883958893e-05	0.000269646539641505	0.000206240451245616	8.40301335204509e-05	0.000166526314018697	63.82	184.02	-87.7520645859955	25.4761061083224	113.228170694318	1	146.731531894186	20.66	45.2912682777271	-76.4292475165637	-31.1379792388366
6.39778426463733e-05	0.000281513048410231	0.000217535205763858	8.5731363222759e-05	0.000172745445528302	67.36	131.72	-87.9041005374544	27.6049322574583	115.509032794913	1	144.908124946041	15.24	46.2036131179651	-76.3531972579632	-30.1495841399981
6.49043744032344e-05	0.000281267547485184	0.000216363173081949	8.65406917114294e-05	0.000173085960944209	68.92	151.54	-87.600104202075	33.0795969577056	120.679701159781	1	190.349367251965	15.36	48.2718804639123	-75.5321340860969	-27.2602536221847
6.37914790416018e-05	0.000269710404726753	0.000205918925685151	8.43833716101169e-05	0.000166750941884177	67.26	108.88	-87.5760884054372	32.1882797472529	119.76436815269	1	192.965196151623	14.16	47.9057472610761	-75.5996515901682	-27.6939043290922
6.4026847576425e-05	0.000313392430821749	0.000249365583245324	8.89634059009574e-05	0.000188709639199087	67.08	218.86	-88.0197215677956	38.3418021155534	126.361523683349	1	253.226486609981	28.22	50.5446094733396	-75.3835691994607	-24.8389597261211
6.42378665174357e-05	0.000291790374009126	0.00022755250749169	8.69931172666047e-05	0.000178014120263281	72.88	213.5	-87.574244684267	39.5200252089098	127.094269893177	1	238.554228735059	30.14	50.8377079572708	-74.8648176949493	-24.0271097376786
6.3888073364376e-05	0.000315903082004166	0.00025201500863979	8.9089574228355e-05	0.000189895577684271	67.84	192.26	-87.8826802676482	38.5850026334075	126.467682901056	1	256.838622615697	19.76	50.5870731604223	-75.2359119775427	-24.6488388171203
6.35359636331386e-05	0.000326934032979027	0.000263398069345888	8.98757705677274e-05	0.000195234998306083	62.56	264.86	-87.9921983567383	29.0883000153347	117.080498372073	1	168.751887420433	25.26	46.8321993488292	-76.284148519531	-29.4519491707018
6.37103236618226e-05	0.000327350539471717	0.000263640215809894	9.0074345242812e-05	0.00019553043156677	66.4	163.72	-87.8960922905227	33.8159154469818	121.712007737504	1	212.917625974612	17.08	48.6848030950018	-75.7248915167722	-27.0400884217705
6.51520285582014e-05	6.51526536797698e-05	6.25121568387493e-10	6.51520910703582e-05	6.51523411189856e-05	0.86	205.86	-87.7520700985713	36.3875261541293	124.139596252701	1	239.689057851934	23.9	49.6558385010803	-75.3381104733013	-25.682271972221
6.43195296756915e-05	0.000324465395073771	0.000260145865398079	9.03341162154994e-05	0.000194392462374731	67.96	163.38	-88.0492368825387	38.6541372952557	126.703374177794	1	247.103120308409	21.54	50.6813496711178	-75.3788994647593	-24.6975497936415
6.42202451607838e-05	0.000325976581256386	0.000261756336095602	9.0395878770344e-05	0.000195098413208585	66.42	196.58	-88.5149964639236	38.75009618271	127.265092646634	1	260.514550620339	28.78	50.9060370586534	-75.7884871992602	-24.8824501406068
7.02653274059559e-05	7.02658613707101e-05	5.33964754153454e-10	7.02653808024313e-05	7.0265594388333e-05	0.8	485.46	-86.7417772288201	37.4300087127076	124.171785941528	1	237.956242247571	511	49.6687143766111	-74.3245986346674	-24.6558842580563
7.01294202523083e-05	7.01300940540506e-05	6.73801742238868e-10	7.01294876324826e-05	7.01297571531795e-05	0.64	279.98	-87.4581873423433	40.8559589453954	128.314146287739	1	270.216124790963	36.2	51.3256585150955	-74.6267727135694	-23.3011141984739
